0.0005979537963867188	0
0.0007107257843017578	1448
0.0007460117340087891	2896
0.0007693767547607422	4344
0.0007898807525634766	5792
0.0008096694946289062	7240
0.0008313655853271484	8688
0.0008509159088134766	10136
0.0008718967437744141	11584
0.0008931159973144531	13032
0.10117101669311523	14480
0.10145330429077148	15928
0.10151481628417969	17376
0.10155606269836426	18824
0.10159516334533691	20272
0.10164165496826172	21720
0.10169100761413574	23168
0.10174393653869629	24616
0.10178661346435547	26064
0.1018373966217041	27512
0.19739866256713867	28960
0.19752264022827148	30408
0.19754862785339355	31856
0.1975688934326172	33304
0.19758987426757812	34752
0.19761109352111816	36200
0.1976308822631836	37648
0.19765090942382812	39096
0.19767093658447266	40544
0.1976912021636963	41992
0.19771051406860352	43440
0.2807936668395996	28960
0.2809336185455322	40544
0.28096818923950195	41992
0.34819602966308594	44888
0.34832334518432617	46336
0.34834790229797363	47784
0.41553235054016113	44888
0.4762735366821289	47784
0.5370452404022217	49232
0.537165641784668	50680
0.5980367660522461	52128
0.5983479022979736	53576
0.5983903408050537	55024
0.6504402160644531	56472
0.6505584716796875	57920
0.650583028793335	59368
0.6506037712097168	60816
0.6957838535308838	62264
0.6959049701690674	63712
0.695929765701294	65160
0.6959505081176758	66608
0.6959705352783203	68056
0.7360849380493164	69504
0.7362079620361328	70952
0.7362320423126221	72400
0.7362532615661621	73848
0.7362751960754395	75296
0.7363152503967285	76744
0.7771661281585693	72400
0.7773194313049316	78192
0.7773540019989014	79640
0.8188741207122803	81088
0.819007158279419	82536
0.8190321922302246	83984
0.8190553188323975	85432
0.8601176738739014	86880
0.8602468967437744	88328
0.8602724075317383	89776
0.8602938652038574	91224
0.860313892364502	92672
0.9002048969268799	88328
0.9005019664764404	94120
0.9005274772644043	95568
0.9350857734680176	97016
0.9352986812591553	98464
0.9353256225585938	99912
0.935370922088623	101360
0.9673101902008057	102808
0.9675939083099365	104256
0.9676201343536377	105704
0.9676415920257568	107152
0.9676625728607178	108600
1.0012710094451904	110048
1.0014545917510986	111496
1.0014824867248535	112944
1.0015034675598145	114392
1.001523733139038	115840
1.00154447555542	117288
1.0366156101226807	115840
1.0368940830230713	118736
1.0369226932525635	120184
1.0764341354370117	115840
1.076591968536377	121632
1.1137940883636475	115840
1.1498582363128662	123080
1.1501266956329346	124528
1.1858205795288086	125976
1.1860241889953613	127424
1.1860551834106445	128872
1.2189280986785889	130320
1.219193696975708	131768
1.2192139625549316	133216
1.2192294597625732	134664
1.2513701915740967	131768
1.2515058517456055	136112
1.2838144302368164	137560
1.2839691638946533	139008
1.2839939594268799	140456
1.3147828578948975	137560
1.3150935173034668	141904
1.3433046340942383	143352
1.3436262607574463	144800
1.3436477184295654	146248
1.3715407848358154	144800
1.3980958461761475	147696
1.3983690738677979	149144
1.4245574474334717	147696
1.4495019912719727	150592
1.4496493339538574	152040
1.4744739532470703	150592
1.4995355606079102	152040
1.524803876876831	153488
1.5251505374908447	154936
1.5499224662780762	156384
1.550058364868164	157832
1.5500829219818115	159280
1.5738942623138428	159280
1.5986580848693848	160728
1.5987741947174072	162176
1.6233065128326416	160728
1.6470508575439453	163624
1.647176742553711	165072
1.670818567276001	165072
1.6937429904937744	166520
1.69386887550354	167968
1.7166776657104492	167968
1.7386181354522705	169416
1.738743782043457	170864
1.7603421211242676	172312
1.760457992553711	173760
1.7604825496673584	175208
1.7813875675201416	173760
1.7815287113189697	176656
1.801835536956787	178104
1.8019485473632812	179552
1.8019742965698242	181000
1.8219904899597168	178104
1.8425235748291016	182448
1.8426361083984375	183896
1.8630435466766357	183896
1.883033037185669	185344
1.8831510543823242	186792
1.90311861038208	188240
1.9032678604125977	189688
1.903304100036621	191136
1.923069715499878	192584
1.92319917678833	194032
1.9232230186462402	195480
1.9232444763183594	196928
1.9430835247039795	195480
1.9432189464569092	198376
1.9629549980163574	199824
1.9631233215332031	201272
1.963148832321167	202720
1.9823799133300781	204168
1.9824893474578857	205616
1.9825129508972168	207064
1.9825339317321777	208512
2.0039889812469482	204168
2.0041210651397705	209960
2.0277950763702393	211408
2.027921438217163	212856
2.0279462337493896	214304
2.051032066345215	214304
2.0511577129364014	215752
2.0736687183380127	217200
2.0737762451171875	218648
2.0738003253936768	220096
2.0955660343170166	221544
2.0956761837005615	222992
2.095700263977051	224440
2.0957212448120117	225888
2.116335391998291	227336
2.1164777278900146	228784
2.1165030002593994	230232
2.116523504257202	231680
2.116544008255005	233128
2.139092206954956	234576
2.139226198196411	236024
2.1392505168914795	237472
2.1392722129821777	238920
2.139291524887085	240368
2.139310836791992	241816
2.1656622886657715	238920
2.1658034324645996	240368
2.1906721591949463	241816
2.215651035308838	243264
2.215771436691284	244712
2.2410309314727783	246160
2.241156816482544	247608
2.241183042526245	249056
2.26408314704895	247608
2.2642290592193604	250504
2.286073923110962	251952
2.286179304122925	253400
2.2862000465393066	254848
2.3079581260681152	256296
2.308079481124878	257744
2.308104991912842	259192
2.3081278800964355	260640
2.32900333404541	262088
2.3291146755218506	263536
2.3291399478912354	264984
2.329160213470459	266432
2.3291802406311035	267880
2.351595401763916	269328
2.3517143726348877	270776
2.3517396450042725	272224
2.3517608642578125	273672
2.351781129837036	275120
2.3518011569976807	276568
2.374830722808838	272224
2.374969482421875	273672
2.397040367126465	275120
2.41923451423645	276568
2.4416229724884033	278016
2.441751480102539	279464
2.4638304710388184	280912
2.4639506340026855	282360
2.463974952697754	283808
2.4854495525360107	280912
2.5057308673858643	285256
2.505863666534424	286704
2.5260260105133057	286704
